mallards	birds
elements	located in universes
castles	fortification
artefacts	located in excavation
liars	capable of fools
voices	used for shoutings
game designing	designing
drowning	one form of suffication
coreopsises	perennials
fortresses	video games
articulation	joining
wear	deterioration
pennies	located in water
phyllodes	petioles
happiness	states of mind
moths	active at night
socialism	political ideology
notepads	located in meetings
tempos	chemical compounds
hierarchical structures	data structures
vehicles	used for travel
mines	cause contact
kites	used for playing
wine glass	located in cupboards
sometimes people fight because	drunk
stress tests	medical tests
conservatives	right wing
genetic maps	arrangements
truck farms	farms
mountain ash	sh
pointings	gesturings
elks	located in meadows
toothbrush handle	long
broccoli	very nutritious
latitudes	lines
copulating	fun
kitchens	have stoves
truck stops	service stations
job insecurities	defined as new reality
sulfides	chemical compounds
saws	sharp
kitchenettes	located in houses
optic nerves	cranial nerves
energy	good health
porcelain	fragile
saudi opposition	deep underground
dust	located in skies
clementines	artificial satellites
wings	located in buffalo
subprograms	programs
nights	time of day
selections	assortments
au	gold
emptying	removals
commercial artists	illustrators
dualisms	doctrines
turmerics	plants
guesses	estimates
butts	parts
ice packs	bags
covert operations	military operations
letter opener	helpful for opening letters
currency	useful for simplifying transactions
congruences	equivalence relations
films	mediums
sneakers	sports shoes
color	interest
averages	statistics
circumvention	evasions
andrew	nuts
releases	merchandise
files	used for files
contact lenses	corrective lenses
smart people	intelligent
helium	inert
centrists	adults
call boxs	boxs
trees	bought and planted to provide shade
polar bears	animals
activators	chemical substances
roses	plants
bullfighters	people
passing	death
mini bars	located in houses
dysphasias	disability
first bases	bases
cardboard boxs	located in houses
menus	used for customers
ruts	grooves
counties	located in states
weasels	located in habitats
soldiers	workers
college campuses	school campuses
tundra swans	swans
towels	located in dryers
edging	part of rugs
boardings	structures
horses	desire play
rodents	animals
playing	can involve education
thaw	weather
outer space	locations
grocery stores	located in strip malls
earth	part of solar systems
apes	located in forests
news broadcasts	located in television
bassoons	located in symphonies
relief	sculpture
mouths	located in rivers
people from tennessee	sentient
international space station	powered by eight large batteries
television broadcasts	broadcasting
math	fun
dogs	capable of bites
cracks	cocaine
ecchymosises	bruise
drives	traits
kissing	erections
cats	capable of pets
notepads	have paper
crystal	has symmetry
eggs	gametes
irons	colour
mobilization	social control
cheesecake	dessert
neglect	declines
fire control	part of shooting
medical care	treatments
diagrams	drawing
personal letters	letters
spiral galaxy	galaxy
deliriums	diseases
balance	remainders
closeups	pictures
docks	platforms
republicans	political parties
water	located in ice storms
training	practice
incense	located in synagogues
syrup	located in waffles
refills	located in restaurants
dogs	made of hair
soap	capable of liquids
snakes	located in aquariums
reduplication	repetition
pilots	desire flies
serrations	rows
phone companies	capable of touch
dried food	located in backpacks
software engineers	developer
fusion	nuclear reaction
ors	films
geophysicists	geologists
albinos	white
wind	weather
tidal waves	located in sea
buildings	condominiums
confessions	religious doctrines
utterances	have sound
shopping malls	located in suburbs
rescuings	support
rivers	used for raftings
least shrews	shrews
pivots	rotation
dairy products	foodstuff
stoplights	visual signals
casings	artifacts
bureau	similar to agency
religious people believe	wrong to smoke
percussion instruments	musical instruments
human eyes	body parts
grammas	fish
black olives	olives
lip liners	fashion
homicide	ttacks
monkeys	located in boxs
needle or syringe	sharp
flutes	located in orchestras
plants	edible
gutters	channels
pads	located in offices
trivial things	easy to understand
sales promotions	promotions
pail and bucket	pretty much same thing
news programming	located in television
anacondas	snakes
caravans	processions
bowls	used for cereals
sex	causes a desire to smoke
breachs	events
electromagnetism	magnetism
dining rooms	used for family meals
osteoporosis	prevented and treated
echo	alogues
raincoats	located in backpacks
hallucination	diseases
pulpwoods	softwoods
stock market	confusing
subscripts	characters
opacity	quality
recesses	enclosures
pikes	points
consignments	deliveries
trucking companies	shipping companies
pea pods	legumes
catheterizations	medical procedures
comers	rivals
auditoriums	located in university campuses
freeways	located in countrysides
chloramine	tiseptics
sets	electronic equipment
runabouts	boats
ferrets	small animals
bounce	causes bounce
national parks	wilderness parks
pantries	located in kitchens
crime	increasings
fearings	causes hatings
clues	located in toy stores
stock	equities
spools	devices
using computers	touch types
gravity	forces
lateral lines	part of amphibians
roundups	summaries
bags	used for wearers
synthesis	chemical processes
arsonists	located in jails
grace	states
corporate leaders	leaders
classic cars	located in garages
small dogs	located in barbeques
guitars	located in bands
cleanliness	good things
games	animals
warrants	pacts
silk	located in fabric
hands	ability
male homosexuality	innate
carpets	natural objects
cats	located in comfortable chairs
wheat	used for food
urine	liquid solutions
orcas	animals
entrances	portals
grocery stores	located in neighborhoods
playing games	winnings
wheat	located in mills
spices	located in shelfs
scotch pine	pine
musical instruments	devices
actors	located in television
uprights	structural members
guitar	one kind of stringed instrument
kitchenettes	used for cooks
mangrove swamp	swamp
birds	capable of flies
big sagebrushs	sagebrushs
bowls	dishs
patios	part of houses
telomere	ends
chaps	leggings
stalks	pursuits
tape	sticking for long time
plastic	used for cover boats
meat	used for baiting traps
research groups	groups
cases	development programs
periods	located in sentences
pads	part of paws
marrow	part of bones
tetracycline	drugs
rituals	customs
bullets	located in magazines
taxi drivers	professional drivers
irons	metallic elements
macintoshs	raincoats
hibiscuses	flowers
blue	black music
lizards	located in sun
hug	very nice
genes	nuts
knits	motivated by the goal of sweaters
mucous membranes	body parts
diffusers	baffles
aphotograph	one kind of image
beach towel	very heavy when wet
pistols	firearms
banners	flags
radar detectors	electronic devices
pear	solid
university presidents	workers
geckos	software
ghost stories	animes
pools	located in backyards
landmark	located in countries
pulsars	neutron stars
asterisks	characters
horses	big but gentle
counters	located in post offices
pouchs	located in jackets
marshmallows	food
broadcast mediums	mediums
cortisol	drugs
magazines	press
salespersons	capable of double prices
lemon	part of lemon
intolerance	impatience
children	legacies
sumps	reservoirs
friends	located in internet cafes
acetylene	gases
thinks	motivated by the goal of rationals
sounders	devices
shells	covering
frontal lobes	part of brains
houses	used for shelter
roads	very slippery
light	located in planes
subsistence farming	farming
anhydrous ammonia	pure substances
mimesises	part of hysteria
brokens	located in trash
turtles	animals
airports	used for airplanes
personality	celebrities
chloroform	chemical compounds
restrooms	located in restaurants
circulatory systems	solid objects
treads	part of staircases
pips	seeds
terminals	ports
yellow mustard	yellow
steak	edible
homes	institutions
home mortgages	mortgages
entertainment	enjoyable
diamonds	expensive
cotton seeds	seeds
courtesy	remarks
features	complex
return tickets	located in airports
generation	phases
freedom of religion	civil rights
poisonous gases	toxic substances
electricity	powerful
samosas	pastry
supertitles	part of operas
headhunters	bands
eight of swords	intellectual skill
recalls	calls
property development	workers
seconds	agreement
stages	used for performance
fellows	men
nucleoluses	organelles
crotons	plants
sixs	digits
villages	settlements
science has shown plastic diapers	dangerous for babies
pumas	living animals
groomsmans	attendants
easter eggs	candy
college students	located in dorms
convection	natural processes
olympic medal	wards
maintenance	maintenance
hindsights	sight
skinks	small lizards
yellow perchs	fish
golf balls	golf equipment
thresholds	beginnings
mariachis	ensembles
rebellions	conflict
avalanches	natural hazards
wigs	located in operas
oxygenations	natural processes
vegans	vegans
canoe	long and skinny
orchids	plants
golf	ctivities
hands	extremities
pedicures	care
glass	coloured
majorities	part of adulthood
business awareness	important for successful practice
transcripts	writing
cabinets	located in planes
buildings	used for shelter
reinforcement	important
foliations	applications
gaillardias	flowers
spiral bindings	used for schools
gibbons	mammals
silver bromides	chemical compounds
haunted houses	houses
barber comb	long and narrow
colloids	mixture
both exercising and resting	important for good health
manifests	legal documents
terminals	stations
playing	causes enjoyment
foots	located in boots
operations	transactions
brioches	bread
flips	mixed drinks
abutments	points
height	distance
hotels	used for rests
closets	located in houses
children	desire loveds
rheumatologists	specialists
sevens	people
security breachs	actions
trifles	dessert
smoking	unhealthy
small dogs	located in coffins
cornets	brass instruments
garages	located in downtowns
biscuits	food
hoists	located in marinas
planes	fast
pavement	located in freeways
visits	going
wings	used for soaring
coursings	hunts
stereos	used for playing
robins	birds
tv	located in houses
desipramines	tricyclic
casters	workers
titles	located in books
injuries	painful
maps	part of atlases
rectangles	quadrangles
leaks	cause breaks
not many goals	worthwhile
public defenders	lawyers
large crowds	located in concerts
studies	located in schools
ledgers	records
jealousy	envy
construction materials	construction materials
tools	located in garages
schools	located in residential neighborhoods
pads	located in planners
debatings	discussings
dark meat	part of birds
booms	happening
maple trees	deciduous plants
black pine	pine
sentences	formulas
polish	formulations
walls	partitions
automobile exhaust	mixture
alleys	used for cats
motion	states
pressure points	areas
evil	bad
safety	goals
discard	objects
confrontations	discord
diapers	fabric
caracals	mammals
swings	part of square dances
vitamins	medicine
bobs	artists
vitamin c	tioxidant
electric motors	motors
flowers	capable of cast shadows
sofas	used for comfort
bowls	balls
grandparents	animals
dependence	medical conditions
stars hot planets	cold
chokes	part of fuel systems
idolatry	worship
linoleums	covering materials
iguanas	capable of pets
tea	part of tea
galagos	lemurs
saxophones	musical instruments
tors	rocks
intervention	medical procedures
ensembles	musical groups
suckings	consumption
abalone	mollusks
scientists	more secure than farmers
sex chromosomes	chromosomes
spaghetti	pasta
landslide	slides
infinitives	verbs
tastings	eating
farmland	used for food production
death	mysteries
lizards	located in yards
bulk	magnitudes
aquacultures	cultivation
vocational interests	broad
scapes	stalks
males	genders
diving ducks	ducks
purses	bags
round shapes	shapes
print	copies
sweat	located in beds
pleasure	feelings
smoke	toxic
oilseeds	seeds
basketball	used for bouncing
whooping cranes	birds
blood cells	part of blood
librations	oscillations
foyers	located in apartments
bolts	located near receivers
bombs	part of terrorists
harps	stringed instruments
droppings	events
living rooms	family rooms
chambers	rooms
capstones	stones
soccer fields	used for play sports
fleeces	fabric
pizza deliveries	located in front doors
box turtles	reptiles
consoles	brackets
monkeys	located in jokes
car parks	located in downtowns
space shuttles	located in solar systems
bishops	pieces
spoons	located in bowls
valences	power
dissent	objections
people	strong willed
crayfishs	scavengers
diving	used for food gathering
genetics	interesting
shipping containers	storage devices
facsimiles	used for transcripts
society	governed by rules or laws
ablution	wash
pictures	located in houses
famine	causes hunger
tobacco	herbs
caracaras	birds
science	part of scientific knowledge
pitchers	part of baseball teams
lotteries	games of chance
spiders	located in meadows
capacitors	electronic components
major keys	keys
masters	employers
reports to international broadcasters	preferred in sinpo code
faeries	nature spirit
whips	blows
goblet cells	epithelial cells
showers	rain
alders	trees
bathrooms	located in apartments
signs	located in street corners
death penalty	unconstitutional under certain circumstances
taboos	inhibition
coffee	warmer then piece of ice
hammers	motivated by the goal of demos
silver	located in dentists
grates	noise
saliva	embryology
church	likely to quiet
artifacts	inanimate objects
direct sunlight	sunlight
double entries	bookkeeping
diphthongs	vowels
biomass	mass
permanganates	chemical compounds
oil	located in wells
corn borers	caterpillars
dust bunnies	located in desks
reverses	part of cars
corruption	inducements
tracheas	tubules
food stamps	tenders
mines	located in homes
wisdom tooths	molars
dependent variables	variables
libraries	located in librarians
capability	bility
fuel oil	oil
fax machines	located in offices
easterners	political parties
clothing	located in trunks
cockles	bivalves
dreams	part of sleeping
roadways	located in maps
milk	dairy products
engineers	professionals
chain stores	retail stores
spheres	surfaces
politicians	olds
ramen	best eaten cooked
cats	located in art
cats	located in roofs
sailfishs	saltwater fish
pants	one part of suit
game misconduct	penalties
silver	used for candlesticks
tracings	drawing
raw honey	honey
war	ugly
spreading	pplications
liquidation	terminations
trees	have leafs
thermal conductivity	dispositions
thanksgivings	holidays
heaters	used for comfort
factors	numbers
orange	sweet
leucines	chemical compounds
spectacles	used for spectators
marmots	squirrels
mercury	planets
broods	films
athletes	located in sporting events
creatures	being
peanuts	nuts from peanut plant
salt granulars	square
marmosets	located in captivity
buffers	resources
vehicular traffic	traffic
horses	located in paintings
red light	visual signals
toads	animals
television	used for watching
ice	less dense than water
nickel silver	lloy
mortars	located in armories
sets	created by elements
corn	located in cornfields
backbones	part of books
congregations	made of people
gases	gases
sounding boards	resonators
dying	used for mortals
organized crime	social groups
chili pepper	pepper
working	treatments
oospores	spores
horse racing	sports
microprocessors	electronic components
brass instruments	instruments
quality time	more important than quantity time
self deception	misconception
bones	located in arms
researchers	people
plugs	advertisements
puritans	protestants
suckers	drinkers
theaters	located in shopping malls
counters	used for counting
chess pieces	located in chessboards
blockbusters	television shows
stoplights	signals
peace	order
air compressors	compressors
violas	located in orchestras
bills	butchers
containers	located in refrigerators
plane geometry	geometry
quarters	part of uppers
breathing	used for land animals
hypnotic trances	trances
minorities	numbers
clomipramines	drugs
good faith	honesty
accommodation	located in motels
toy ball	redundant because most balls toys
strip malls	representative of urban sprawl
movie theaters	located in shopping malls
restoration	cquisitions
assemblies	group actions
killing	used for animals
negotiation	art
imagery	light waves
cattails	located in ponds
helpings	part of meals
stoves	electrics
crop farms	farms
revolvers	used for security
holes	used for dirt
blinkers	part of electrical systems
pecan trees	trees
coilings	forging
courtyard	outside
uniforms	clothing
latex	paint
flocks	congregations
seafood	good for
soft drinks	located in movies
planes	capable of fall
bells	located in schools
reverse splits	decrease
water	located in bathrooms
music	located in operas
jewelry	located in vaults
children	have bad attitude
british nuclear fuels	abbreviated to bnfl
accidents	located in roadblock
cultivation	production
bicycles	located in toy stores
rutheniums	transition metal
bay of islands	north of auckland
antiques	old things
adaptability	bility
faith	causes a desire to kill
ranch house	one story high
freeways	used for cars
hey	word
synthetics	compounds
pre cambrian rocks	very old
hips	joints
phone calls	unwelcome
preambles	introductions
waffles	cakes
sleep	motivated by the goal of tireds
serieses	ordering
enchondromas	benign tumors
turnovers	dishs
theaters	playing games
clothes washers	located in garages
person	standing in line
nuclear physicists	physicists
watering plants	cause growth
water	used for watering plants
appearances	transfers
oysters	nice to eat
fish	located in water
cargo	located in planes
french restaurants	located in wine
disney	fun
pitching	playing
cocaine	stimulants
logic programming	programming
ambivalence	emotion
phones	used for calling
kookaburras	animals
pharmacists	health professionals
giraffe	female
cups	located in tables
human skin	permeable
rain forests	environments
chopsticks	used for eats
parents	capable of school children
preferred stock	stock
actresses	located in movies
kinetic energy	energy
peas	green
skin care	care
using computers	cause eye strain
extension courses	part of extensions
computers	used for word processing
pouchs	used for diamonds
baskets	located in kitchens
sympathy	emotion
consultation	conferences
consolation	comfort
people get older each day	alive
vases	located in windowsills
vaulting	structures
kittens	located in alleys
airplanes	used for traveling
water	located in faucets
orange peels	peels
roadways	located in countrysides
fringes	edging
birds	part of flocks
people	bored in waiting room
manifestation	indications
coccidioidomycosises	fungal infection
neuropathy	pathology
physicists	scientists
els	part of arms
ice cream	has calcium
barbecues	racks
homosexuals	located in clubs
shutters	mechanical devices
tv	used for entertainment
mats	pads
condoms	contraceptives
prokaryotic genes	genes
partnerships	organizations
planes	located in skies
monopoly	markets
interest	shares
television programs	broadcasts
shops	located in towns
sports	have rules
paralegals	legal professionals
ancestry	inheritances
art	used for enjoyment
tropism	reaction
american eels	fish
hackers	computer users
nanotechnologies	engineering
people drink coffee because	addicted to caffeine
sidewalk	sticky
skin cells	part of skin
keas	parrots
meteors	light
irrationalities	insanity
winners	contestants
lawns	grass
castles	books
utility poles	posts
highway construction	construction
checks	located in wallets
horizons	lines
bobs	inclination
grills	used for grilling food
city halls	located in cities
heat sources	used for greenhouses
scores	sheet music
toast	breakfast food
wood	fuel
notchs	cuts
work	products
houses	sold bought owned rented or leased
skiing	exciting activities
chivalries	courtesy
daisies	located in fields
floors	rights
potassium fluoride	inorganic compounds
altimeters	gauges
violet	flowers
strangers	located in paradises
feedstocks	raw materials
hawkings	coughs
perturbation	ctivities
two heads	better than one
ketchup	food
acolytes	clergymans
wildlife	located in forests
computers	fun
cleaning	cause allergies
assay	tests
event rates	rates
public servants	employees
adjectives	word forms
internationals	socialism
stress	causes heart attacks
coconut palms	palm trees
personhoods	identities
halters	part of harnesses
intersections	used for meet
steam	humid
jobs	people
grids	located in electrical systems
limitations	regulations
worlds	defined as planet earth
hatred	located in war
bowls	vessels
mornings	part of days
double time	paces
misinterpretations	interpretations
breathes	motivated by the goal of lives
declines	conditions
playing with matches	dangerous
law firms	firms
landscapes	very beautiful
connected to fort detrick	responsible for anthrax attacks
water mains	mains
yard	landscaped
phalanxs	painters
ospreys	hawks
dances	smiling
tsetse flies	insects
small dogs	located in boxs
classes	part of societies
papillomas	benign tumors
pornography	pornography
short sales	trading
mandolins	used for tuning
games	used for entertainment
gold	used for decoration
earth	located in space
pennies	copper
spectacled bears	mammals
face paint	body paint
weight	physical properties
zinc	ore
coffee	located in train stations
competition	group actions
snow	used for weather
pees	created by kidneys
cds	savings accounts
poachers	cooking utensils
school districts	educational organizations
battles	located in video games
sterling	money
cylinders	shapes
caulkings	sealant
scales	located in post offices
slippers	located in bedrooms
dances	art
serieses	time serieses
cloth	used for patchs
macintoshs	computers
winning trophy	fun
magicians	books
lines	carriers
number one	second to none
submarines	located in sea
bosses	desire work
movie	romantic
fallacy	misconception
marathons	races
anthems	songs
nitrogen	chemical elements
people	more comfortable when alone
real cars	much more expensive than toy cars
chain	used for chain
fingers	used for points
planning	thinking
blue herons	herons
elephants	very big
cannons	guns
floods	light
elements	natural
mary	nuts
sodium nitrate	inorganic compounds
tarns	lakes
bags	located in grocery stores
morphine	opiate
local government	government
schools	located in cities
actresses	actors
transmitters	electronic components
pancakes	bands
adductions	motion
cooks	end with eats
diphtherias	contagious diseases
embankments	mounds
creeks	used for water
red wine	wine
art galleries	have rooms
conflict of interest	situations
rheniums	chemical elements
pound cakes	cakes
studying	boring
stuffed animals	located in toy stores
piluses	hair
fine print	part of contracts
radishs	cruciferous vegetables
bass	freshwater fish
courtrooms	located in maines
exercises	cause injuries
price support	subsidy
gentlemans	used for ladies
most newspapers	printed daily
seminars	courses
mold	containers
canals	used for holidays
hope	part of faith
disinformations	misinformation
glucagons	hormones
electric lighting	located in grocery stores
crop failure	failure
continuing education	courses of study
dries	reformers
postage stamps	located in post offices
placer mines	mines
birth sickness old age and death	suffering
kids	people
ghouls	evil spirit
remote control	located in television
war	fighting between countries
societies	located in cities
echinoderms	invertebrates
fingers	capable of points
cafeterias	located in schools
auras	diseases
word processing	processing
wind	capable of dry hair
vibrios	anaerobic bacteriums
ligaments	body parts
revolutionary war	war
sheets	lines
floors	part of buildings
first bases	located in fields
gases	inanimate objects
checkbooks	used for financial management
guards	devices
confusion	located in classes
geysers	natural things
females	genders
courts	located in courthouses
gophers	squirrels
filtration	natural processes
chain	ligaments
parties	groups of people
penises	appendages
trumpets	musical instruments
self protecting person	wary of others and cautious
bedrock	rocks
yeast infection	fungal infection
brushs	implements
potential energy	mechanical energy
experimental psychologies	psychologies
arenas	used for gathering
buttons	made of plastic
mowers	located in garages
teams	have players
bald eagles	located in aviaries
piccolos	smalls
eves	people
lake trouts	fish
gametogenesis	growth
protection	security
chlorates	salt
new testaments	will
black	clothing
phrases	have rhythms
mudguards	part of bicycles
wild cherries	part of wild cherries
vantages	positions
experimenters	people
artists	workers
beers	created by fermentation
salt lakes	lakes
livers	people
random variables	variables
most baskets	handmade in most countries
councils	administrative units
docks	enclosures
spices	preservatives
sushi	raw fish
natural theology	theology
bays	people
educational games	educational programs
brown bread	food
puppies	babies
fire control	preparation
doubts	cruel
gentlemans	located in churchs
pads	used for mouses
declinations	refusals
playing	causes injuries
concern	sympathy
aliens	located in space
yakuzas	organized crime
lemmings	smalls
cats	located in warm beds
ketchup	located in refrigerators
displacement	movement
modernisms	genres
monuments	located in cemeteries
improvements in endgame play	insignificant to average chess player
trade barriers	protectionism
skin diseases	physical events
jerks	misfits
snipers	marksmans
ambitions	cause a desire to play sports
circus	shows
locker rooms	rooms
accessories	criminals
holes	located in donuts
kyphosises	diseases
computer programs	computer files
wings	located in hospitals
mammoths	located in hair
months	dates
sentence without meaning	nonsense
filing	storage
people	angry
goslings	gooses
flukes	flatworms
worlds	part of solar systems
substances	located in containers
antiques	located in trunks
holds	control
plankton	located in oceans
cantaloupe	muskmelons
boats	have sails
love	located in marriages
frost	located in ground
ramblers	pedestrians
zip code	postal code
greenhouses	buildings
colloids	suspensions
structural members	support
mortars	guns
liquefaction	phase change
lyrics	part of songs
acoustic guitars	located in houses
cattails	plants
dogs	located in front doors
hot wax	dangerous
magnesium sulfate	salt
pinwheels	toys
susceptibility	conditions
total eclipse	eclipsings
rioters	people
classical music	music
hair	thin
villages	located in worlds
deers	located in countrysides
thumb tacks	dangerous if left lying around
disharmonies	dissonance
sections in bleachers	dependent on what paid
eccentricity	ratios
dumps	copies
freedom	bstract concepts
curries	food
apple trees	located in norths
rent	musicals
ciliary muscles	muscles
betters	located in race tracks
farmland	used for farming
spider web	located in attics
mead	lcoholic beverages
statements	located in letters
person	stupid
engines	instruments
lateral lines	part of fish
can realise men	dumb
cymbidiums	plants
religious groups	facilities
print	graphics
return tickets	located in purses
dishs	used for cooking
indexings	categorizations
if human lies	being dishonest
straps	part of baggage
concert halls	used for recital
quadrants	lines
spanish mackerels	part of spanish mackerels
tools	implements
interfacings	cloth
catalogers	librarians
blood pressure	vital signs
heating elements	parts
babies	capable of giggles
digestive tracts	organ systems
teratogens	chemicals
pop quiz	quiz
piece of coal	black
temples	used for worship
wild parsnips	parsnips
colleges	bodies
gratification	satisfaction
sediments	soil
power drills	tools
boots	located in closets
penises	sex organs
megakaryocytes	hematopoietic cells
fiscal years	years
buttons	artifacts
strippers	compounds
bunions	diseases
joggers	located in parks
lies	deception
skating	used for relaxation
mastery	domination
cats	desire tuna fish
brains	made of neurons
officers	capable of voice commands
dracaenas	reptiles
weapons	used for punishment
draws	playing cards
leggings	long pants
dashboards	control panels
unit cost	cost
landings	structures
elephants	have noses
contentment	happiness
invert sugar	carbohydrates
drives	steers
pacts	policy
gooses	part of gooses
lizards	located in amazons
mentors	people
human muscles	controlled by humans
reductionism	alysises
audiences	located in auditoriums
chapels	located in churchs
gonads	glands
white elephants	possessions
fights	kick
washings	laundries
depressions	crisises
fruit baskets	artifacts
katrina	hurricane name
self pity	sorrow
australian industrial relations commission	abbreviated to airc
observations	facts
songs	part of culture
landscapes	paintings
catfishs	fish
circus	companies
nightclubs	used for partyings
happiness	lbums
disk	flat
tooths	projections
silos	buildings
vesper	services
shows	used for enjoyment
quiltings	events
cuts	excerpts
staph skin infections	contagious
cages	net
molding	forging
light	dark
third bases	positions
caged animals	located in zoos
salad green	green
humiliation	shame
soybeans	vegetables
rest areas	have picnic tables
arguments	discussion
shareholders	located in large companies
melenas	fecal matter
elevators	used for hoists
propositions	information content
cannons	located in museums
cds	located in cabinets
shells	part of eggs
creative person	able to think in unusual ways
tear gases	located in demonstrations
streets	located in maps
air travel	ir transport
kites	words
drawers	storage space
low frequencies	radio frequencies
ferrets	located in forests
coasters	movers
houses	have roofs
holes	located in pockets
crevasses	cracks
aces	magazines
bones	capable of breaks
leptons	fundamental particles
gigs	tenders
saris	dresses
dissolves	cause dissolves
playing cards	used for hobbies
stupidity	contangeous
retreatings	departures
printers	devices
shadows	used for cooling
history	narrative
drug treatments	medical treatments
rocks	located in mountains
legs	used for motility
disgruntled employees	located in offices
guns	used for kill
basises	assumptions
hatcheries	places
flowers	capable of opens
crown lands	lands
dendrobiums	orchids
solar energy	radiant
exiles	video games
hate	emotion
guinea pigs	small animals
gates	entrances
criticism	disapproval
butter chickens	food
auditoriums	used for assemblies
mediation	negotiation
humpbacks	baleen whales
cisterns	tanks
sticks	sports equipment
auto oxidation	abbreviated to ao
baby corn	located in cans
pills	located in cabinets
ribs	part of wings
markers	located in briefcases
shorts	tracts
pocket notebook	small
zs	part of alphabets
inhalants	gases
turbines	engines
bombs	explosives
pulp	cellulose
vans	have transmission systems
pills	small enough to swallow
repairings	progressings
maid services	located in hotels
sports	located in sporting events
common shiners	shiners
plastic surgery	operations
pits	depressions
ripe flesh of orange	good to eat
wrens	bands
plural	many
household appliances	mechanical devices
traveling by car	more comfortable than by bicycle
courts	located in buildings
abstraction	concepts
orgasm	very pleasurable
students	located in pubs
sauces	substances
glass	located in streets
dusk	twilight
bogeys	evil spirit
inversions	books
clothing stores	shops
orange juice	beverages
shads	fish
chapels	used for worshippings
placer mining	mining
delegates	representatives
boobies	gannets
beach ball	round
john	nuts
eating fruit	good for
drug	useful
bookcases	office furniture
black bears	bears
mosquitos	pests
shills	decoys
parrots	terrible at singing
wing tips	shoes
pencils	located in desktops
speculators	gamblers
primary elections	elections
oasises	located in deserts
commuters	passenger trains
latex	rubber
microprocessors	integrated circuits
trees	living wood
hardwood floors	located in carpets
livings	cause palpitation
eateries	located in restaurants
rain	made of water
in general store	likely to find salt
canvasbacks	ducks
hockeys	team sports
turnips	root vegetables
cards	more than one card
sight	senses
mechanics	located in garages
hunts	labor
rams	part of computers
ripe strawberry	red
tuxedos	films
staplers	located in desks
chromate	salt
voices	used for talking
dies	motivated by the goal of olds
drills	used for cuts
pubs	have pool tables
shadings	gradation
liquor	located in fraternity houses
call options	options
cotton candy	sticky
herring gulls	gulls
numbers	size
songs	have titles
plumbing	located in bathrooms
tacos	mexican food
shame	books
cries	motivated by the goal of hurt
scarfs	located in suitcases
water	located in crushed ice
mentors	intellectuals
hotel rooms	used for bathing
cephalopods	molluscs
speeders	desire radar detectors
muscles	used for walks
buses	used for travel
brass	lbums
hinged doors	located in doorways
life span of humans	expanding
film directors	film makers
originality	quality
snacks	located in backpacks
objectivity	judgment
car	one kind of vehicle
baskets	located in homes
pickle	located near picnics
greed	evil
officers	located in fraternity houses
bandits	criminals
brain surgery	operations
proportional representations	representations
beers	located in marses
flies	have compound eyes
straight lines	manifolds
washings	cleaning
time frames	time periods
headers	part of walls
empties	containers
soda	sticky
corals	animals
outlaws	criminals
white snakeroots	herbs
lunch	good
glucosamines	glucose
social scientists	workers
wells	located in water
water	located in enema
fine print	reservations
virologists	doctors
leaseholders	holders
plague	diseases
believers	located in churchs
bombs	capable of kill
lapis lazulis	stones
violet	colour
garbage cans	used for compost
bills	located in wallets
diving	used for exercises
brazils	countries
fiddles	have string
cardigans	bands
micas	igneous rocks
ceremony	ffairs
railings	used for guidance
beavers	located in woodlands
food allergies	allergic reaction
cows	located in cornfields
sugar	made of minerals
moss	located in waterfalls
separatings	movement
piglets	pigs
bodices	tops
swimmers	capable of swims
stags	people
cassette decks	tape recorders
catwalks	walks
dishs	directional antennas
bears	have fur
curses	profanity
budget deficits	deficits
outburst	happening
concierges	caretakers
anemones	located in bugs
law students	students
playing	causes competitiveness
furans	organic compounds
patrons	located in restaurants
running	human behavior
teleportations	transportation
simulation	techniques
miracles	located in universes
skiing	used for enjoyment
filk songs	popular with science fiction fen
theorems	ideas
leafs	located in lawns
chew	part of eating
diodes	electronic components
dresses	clothing
relief	emotion
quotations	practice
diamonds	used for giving
clouds	aerosols
bigotry	wrong
frozen food	prepared food
drunk people	located in parties
bluff	deception
direct current	electric current
safety glass	safety devices
loss	part of life
celibacy	conditions
points	part of swords
boiling water	very hot
bureaucracy	video games
future	unclear
circumstances	ceremony
rigging	gear
headshots	pictures
trade	business
computer users	located in hell
balls	parties
foxs	located in hunts
wands	rods
cylinders	round shapes
reeves	ruff
claymores	swords
trade deficits	deficits
skiing	cause sweat
turnpikes	gates
lenses	part of cameras
listing	organizations
cardinals	red
spark plugs	plugs
american veterans	veterans
paroles	liberations
seasoning	part of cooking
monkeys	located in tropical areas
grass green when	alive
pens	located in conferences
hatchs	parturition
harps	lagers
question marks	punctuation
people	afraid of complex problems and puzzles
leachs	natural processes
equines	terrestrial organisms
thermocouples	thermometers
wreckage	parts
chips	semiconductor devices
grocery lists	shopping lists
graphite	carbon
new shoes	comfortable
profiles	biographies
plaster	covering materials
shins	solid objects
ribbons	part of typewriters
pumas	weapons
earth	has moons
squattings	posture
regard	ffection
argentines	stations
voyages	records
tools	used for builds
incubations	care
condoms	located in bathrooms
french people	ethnic groups
audiences	located in concert halls
human foots	body parts
older	same as more old
muscles	used for eating
polarities	opposition
spikes	points
neighborings	residency
skates	fall
watching	entertaining
mainlands	lands
broilers	ovens
quantum bit	abbreviated to qubit
maces	spices
festivals	socials
mortars	used for plastering
supplies	artifacts
